item_url,ts,top_buy_avg,buy_count,top_sell_avg,sell_count,platform,weekly_volume_est
trinity_prime_blueprint,2025-08-14T06:44:40Z,4.0,1,16.333,10,pc,210
grim_fury,2025-08-14T06:44:41Z,,0,2.667,13,pc,8
ayatan_orta_sculpture,2025-08-14T06:44:42Z,4.667,6,4.333,39,pc,709
energy_channel,2025-08-14T06:44:43Z,,0,1.667,17,pc,13
hallowed_reckoning,2025-08-14T06:44:43Z,,0,15.0,8,pc,12
convulsion,2025-08-14T06:44:45Z,,0,1.333,17,pc,12
arcane_fury,2025-08-14T06:44:46Z,117.333,19,6.667,81,pc,847
rapid_resilience,2025-08-14T06:44:47Z,,0,4.333,14,pc,13
pistol_pestilence,2025-08-14T06:44:47Z,4.0,2,5.667,31,pc,264
primed_morphic_transformer,2025-08-14T06:44:48Z,63.0,2,42.667,21,pc,19
frail_momentum,2025-08-14T06:44:49Z,2.0,1,2.0,42,pc,30
pathogen_rounds,2025-08-14T06:44:50Z,,0,5.0,14,pc,67
arcane_aegis,2025-08-14T06:44:51Z,173.333,26,8.0,60,pc,615
sudden_impact,2025-08-14T06:44:53Z,,0,3.667,8,pc,6
arcane_consequence,2025-08-14T06:44:53Z,20.0,1,3.0,17,pc,21
tempered_blade,2025-08-14T06:44:54Z,,0,2.333,14,pc,7
smite_corpus,2025-08-14T06:44:55Z,,0,4.0,8,pc,12
arcane_energize,2025-08-14T06:44:56Z,193.333,31,12.667,139,pc,1130
fanged_fusillade,2025-08-14T06:44:57Z,,0,9.667,16,pc,25
gladiator_resolve,2025-08-14T06:44:58Z,,0,5.0,23,pc,46
ghost,2025-08-14T06:44:59Z,,0,1.667,10,pc,12
rime_rounds,2025-08-14T06:45:00Z,20.0,7,29.333,28,pc,350
vulkar_wraith,2025-08-14T06:45:01Z,40.0,1,96.333,9,pc,15
ayatan_piv_sculpture,2025-08-14T06:45:01Z,2.0,4,3.333,24,pc,289
negation_swarm,2025-08-14T06:45:02Z,,0,11.667,11,pc,13
blunderbuss,2025-08-14T06:45:03Z,,0,5.0,10,pc,9
sybaris_prime_barrel,2025-08-14T06:45:04Z,10.0,1,26.0,8,pc,128
centaur_aegis,2025-08-14T06:45:05Z,5.0,1,20.0,3,pc,94
cephalon_suda_augment_mod,2025-08-14T06:45:05Z,,0,11.0,2,pc,29
banshee_prime_chassis_blueprint,2025-08-14T06:45:06Z,12.0,3,30.0,11,pc,222
chilling_grasp,2025-08-14T06:45:07Z,,0,2.333,15,pc,10
wukong_prime_chassis_blueprint,2025-08-14T06:45:08Z,8.667,11,10.0,20,pc,934
blazing_steel,2025-08-14T06:45:09Z,,0,4.667,9,pc,10
fired_up,2025-08-14T06:45:09Z,,0,2.0,25,pc,31
shattering_storm,2025-08-14T06:45:11Z,,0,10.667,16,pc,190
sense_danger,2025-08-14T06:45:11Z,,0,2.667,10,pc,8
bullet_dance,2025-08-14T06:45:12Z,5.0,1,25.0,20,pc,51
twin_vipers_wraith_blueprint,2025-08-14T06:45:13Z,9.0,1,14.0,5,pc,15
split_chamber,2025-08-14T06:45:13Z,,0,3.0,38,pc,97
north_wind,2025-08-14T06:45:14Z,,0,1.667,13,pc,8
shotgun_scavenger,2025-08-14T06:45:15Z,,0,14.333,8,pc,8
synoid_gammacor,2025-08-14T06:45:16Z,9.0,3,38.333,7,pc,105
helios_prime_set,2025-08-14T06:45:16Z,40.667,4,59.667,28,pc,294
rakta_ballistica,2025-08-14T06:45:17Z,,0,30.333,10,pc,62
hydroid_prime_neuroptics_blueprint,2025-08-14T06:45:18Z,11.667,3,17.667,9,pc,262
greedy_pull,2025-08-14T06:45:19Z,,0,10.0,33,pc,72
silva_and_aegis_prime_set,2025-08-14T06:45:20Z,18.333,4,41.667,19,pc,98
sanctuary,2025-08-14T06:45:21Z,,0,3.667,16,pc,8
tether_grenades,2025-08-14T06:45:22Z,,0,1.667,11,pc,8
aviator,2025-08-14T06:45:23Z,,0,3.0,13,pc,39
swooping_falcon,2025-08-14T06:45:23Z,,0,4.333,13,pc,16
constitution,2025-08-14T06:45:24Z,,0,10.0,33,pc,266
smite_infusion,2025-08-14T06:45:25Z,,0,13.667,11,pc,16
kavasa_prime_kubrow_collar_set,2025-08-14T06:45:26Z,15.0,1,32.0,7,pc,16
latron_prime_set,2025-08-14T06:45:27Z,92.667,12,98.667,24,pc,392
lex_prime_set,2025-08-14T06:45:28Z,2.0,1,5.667,24,pc,441
odonata_prime_set,2025-08-14T06:45:29Z,29.0,8,40.0,32,pc,145
gun_glide,2025-08-14T06:45:30Z,,0,3.333,7,pc,7
double_tap,2025-08-14T06:45:31Z,20.0,2,27.667,11,pc,109
final_act,2025-08-14T06:45:32Z,,0,,0,pc,5
final_tap,2025-08-14T06:45:32Z,,0,15.0,1,pc,7
hydraulic_chamber,2025-08-14T06:45:33Z,,0,22.5,2,pc,10
hydraulic_gauge,2025-08-14T06:45:33Z,,0,30.0,2,pc,7
narrow_barrel,2025-08-14T06:45:34Z,,0,4.333,6,pc,20
strun_wraith_barrel,2025-08-14T06:45:35Z,,0,15.667,7,pc,53
eidolon_zenurik_lens,2025-08-14T06:45:36Z,,0,20.667,6,pc,32
destreza_prime_handle,2025-08-14T06:45:36Z,,0,13.667,4,pc,87
enhanced_durability,2025-08-14T06:45:37Z,,0,2.333,9,pc,7
holster_amp,2025-08-14T06:45:38Z,6.0,1,15.333,11,pc,45
arcane_strike,2025-08-14T06:45:39Z,26.667,13,3.333,59,pc,372
sinister_reach,2025-08-14T06:45:40Z,,0,3.333,13,pc,29
vectis_prime_set,2025-08-14T06:45:41Z,70.667,5,93.0,20,pc,82
carving_mantis,2025-08-14T06:45:42Z,,0,4.333,9,pc,31
primed_pack_leader,2025-08-14T06:45:43Z,70.0,11,59.0,22,pc,72
arcane_nullifier,2025-08-14T06:45:43Z,35.0,8,8.667,13,pc,182
rhino_prime_set,2025-08-14T06:45:44Z,57.333,11,69.667,46,pc,505
sicarus_prime_set,2025-08-14T06:45:46Z,41.0,2,60.0,19,pc,113
grinloked,2025-08-14T06:45:46Z,,0,51.667,3,pc,5
arcane_victory,2025-08-14T06:45:47Z,,0,3.0,25,pc,19
hastened_steps,2025-08-14T06:45:48Z,,0,300.0,1,pc,8
boltor_prime_receiver,2025-08-14T06:45:49Z,5.0,2,8.333,6,pc,170
boltor_prime_stock,2025-08-14T06:45:49Z,4.333,3,8.667,10,pc,191
synoid_heliocor,2025-08-14T06:45:50Z,15.0,3,33.333,8,pc,103
elytron_systems_blueprint,2025-08-14T06:45:51Z,,0,51.667,3,pc,5
steel_meridian_augment_mod,2025-08-14T06:45:52Z,,0,9.667,4,pc,23
shadow_harvest,2025-08-14T06:45:53Z,,0,,0,pc,4
tigris_prime_barrel,2025-08-14T06:45:53Z,,0,4.333,8,pc,57
eject_magazine,2025-08-14T06:45:54Z,,0,3.667,5,pc,13
plan_b,2025-08-14T06:45:55Z,,0,99.0,1,pc,4
burning_wasp,2025-08-14T06:45:56Z,,0,1.0,13,pc,8
sharpened_bullets,2025-08-14T06:45:56Z,,0,8.667,13,pc,29
soma_prime_receiver,2025-08-14T06:45:57Z,,0,15.667,11,pc,176
reaping_spiral,2025-08-14T06:45:58Z,,0,2.0,19,pc,20
soma_prime_stock,2025-08-14T06:45:59Z,20.0,1,39.667,13,pc,180
strafing_slide,2025-08-14T06:45:59Z,,0,4.0,12,pc,10
scimitar_set,2025-08-14T06:46:00Z,5.0,1,16.0,15,pc,34
cataclysmic_continuum,2025-08-14T06:46:01Z,,0,16.667,6,pc,15
braton_prime_set,2025-08-14T06:46:02Z,6.0,8,6.0,48,pc,415
silva_and_aegis_prime_hilt,2025-08-14T06:46:03Z,3.0,1,9.333,4,pc,47
hydroid_prime_chassis_blueprint,2025-08-14T06:46:04Z,4.0,3,8.667,17,pc,235
aklex_prime_blueprint,2025-08-14T06:46:05Z,,0,8.333,10,pc,69
aklex_prime_set,2025-08-14T06:46:06Z,32.667,4,50.0,16,pc,103
ballistica_prime_blueprint,2025-08-14T06:46:07Z,10.0,2,26.667,6,pc,93
tranquil_cleave,2025-08-14T06:46:07Z,,0,4.0,14,pc,20
link_vitality,2025-08-14T06:46:08Z,34.0,2,5.0,22,pc,41
pack_leader,2025-08-14T06:46:09Z,,0,3.0,11,pc,9
soul_survivor,2025-08-14T06:46:10Z,,0,18.0,12,pc,8
thumper,2025-08-14T06:46:10Z,,0,2.333,6,pc,15
rush,2025-08-14T06:46:11Z,,0,2.333,13,pc,13
infected_clip,2025-08-14T06:46:12Z,,0,1.0,23,pc,10
cleanse_infested,2025-08-14T06:46:13Z,,0,2.333,7,pc,7
blaze,2025-08-14T06:46:14Z,22.0,6,40.0,28,pc,107
vacuum,2025-08-14T06:46:15Z,,0,3.0,10,pc,8
energy_generator,2025-08-14T06:46:16Z,15.0,1,47.667,22,pc,93
frost_jaw,2025-08-14T06:46:16Z,6.0,1,9.0,28,pc,118
shock_collar,2025-08-14T06:46:17Z,8.0,2,23.0,29,pc,96
thrash_landing,2025-08-14T06:46:19Z,,0,60.0,3,pc,7
motus_impact,2025-08-14T06:46:19Z,,0,6.0,9,pc,8
aero_vantage,2025-08-14T06:46:20Z,,0,3.667,14,pc,18
motus_setup,2025-08-14T06:46:21Z,,0,4.0,14,pc,12
gale_kick,2025-08-14T06:46:21Z,,0,80.0,2,pc,21
motus_signal,2025-08-14T06:46:22Z,,0,2.0,13,pc,14
deck_12_scene,2025-08-14T06:46:23Z,,0,28.333,3,pc,12
ninkondi_prime_blueprint,2025-08-14T06:46:24Z,,0,6.667,5,pc,102
zhuge_prime_barrel,2025-08-14T06:46:25Z,,0,13.667,20,pc,205
ninkondi_prime_handle,2025-08-14T06:46:26Z,8.0,2,17.667,12,pc,443
ninkondi_prime_set,2025-08-14T06:46:26Z,39.0,4,49.333,30,pc,146
secura_dual_cestra,2025-08-14T12:53:57Z,13.333,3,30.667,9,pc,75
creeping_bullseye,2025-08-14T12:53:57Z,,0,3.667,83,pc,260
mutalist_alad_v_assassinate_key,2025-08-14T12:53:58Z,2.0,1,12.0,4,pc,41
irradiating_disarm,2025-08-14T12:53:59Z,,0,13.333,8,pc,9
antimatter_absorb,2025-08-14T12:54:00Z,,0,9.667,12,pc,12
arcane_barrier,2025-08-14T12:54:00Z,33.667,7,3.667,57,pc,123
arcane_ice,2025-08-14T12:54:01Z,,0,4.333,14,pc,20
telos_boltor,2025-08-14T12:54:02Z,12.5,2,28.333,4,pc,175
frost_prime_set,2025-08-14T12:54:03Z,76.667,17,90.0,60,pc,376
catalyzer_link,2025-08-14T12:54:04Z,1.0,1,3.667,16,pc,8
targeting_subsystem,2025-08-14T12:54:04Z,,0,10.333,11,pc,63
strun_wraith_receiver,2025-08-14T12:54:05Z,7.5,2,18.333,4,pc,31
tectonic_fracture,2025-08-14T12:54:06Z,,0,9.667,12,pc,7
mantis_set,2025-08-14T12:54:06Z,5.0,1,15.0,20,pc,72
acid_shells,2025-08-14T12:54:07Z,4.5,2,10.0,36,pc,85
nightwatch_napalm,2025-08-14T12:54:08Z,3.0,1,9.667,40,pc,91
quasar_drill,2025-08-14T12:54:09Z,,0,6.333,6,pc,10
comet_blast,2025-08-14T12:54:10Z,,0,4.667,17,pc,10
nebula_bore,2025-08-14T12:54:11Z,,0,16.667,4,pc,10
kaszas_blade,2025-08-14T12:54:11Z,,0,10.0,7,pc,54
velocitus_receiver,2025-08-14T12:54:12Z,,0,11.667,4,pc,53
fluctus_barrel,2025-08-14T12:54:13Z,,0,9.667,6,pc,106
fluctus_limbs,2025-08-14T12:54:13Z,,0,9.667,7,pc,86
fluctus_stock,2025-08-14T12:54:14Z,,0,9.667,7,pc,48
decurion_barrel,2025-08-14T12:54:15Z,,0,11.667,3,pc,58
hydroid_prime_set,2025-08-14T12:54:16Z,89.0,16,98.333,47,pc,353
cleanse_corrupted,2025-08-14T12:54:17Z,,0,43.333,7,pc,13
kappa_beacon,2025-08-14T12:54:18Z,3.0,1,50.0,4,pc,9
star_crimzian,2025-08-14T12:54:18Z,,0,1.333,12,pc,221
virtuos_strike,2025-08-14T12:54:19Z,10.0,1,4.667,13,pc,37
hunter_adrenaline,2025-08-14T12:54:20Z,,0,4.0,40,pc,143
viper_wraith,2025-08-14T12:54:21Z,20.0,1,45.333,13,pc,16
grineer_shipyards_manufactory_scene,2025-08-14T12:54:21Z,10.5,2,,0,pc,4
infested_ship_bridge_scene,2025-08-14T12:54:22Z,11.0,1,,0,pc,5
corpus_gas_city_conduit_scene,2025-08-14T12:54:23Z,11.0,1,,0,pc,4
eidolon_madurai_lens,2025-08-14T12:54:23Z,,0,26.667,5,pc,26
eidolon_vazarin_lens,2025-08-14T12:54:24Z,,0,18.333,4,pc,15
eidolon_unairu_lens,2025-08-14T12:54:24Z,,0,14.333,9,pc,11
zephyr_prime_chassis_blueprint,2025-08-14T12:54:25Z,,0,5.0,27,pc,223
pax_soar,2025-08-14T12:54:26Z,,0,9.0,8,pc,11
redeemer_prime_blade,2025-08-14T12:54:26Z,1.0,2,4.667,14,pc,68
akjagara_prime_receiver,2025-08-14T12:54:27Z,5.0,1,10.0,10,pc,138
kitgun_riven_mod_(veiled),2025-08-14T12:54:28Z,,0,1.0,34,pc,62
spectrosiphon,2025-08-14T12:54:29Z,,0,12.0,17,pc,35
wolf_sledge_head,2025-08-14T12:54:29Z,,0,2.333,19,pc,17
wolf_sledge_set,2025-08-14T12:54:30Z,13.667,3,27.0,45,pc,108
orb_vallis_scene,2025-08-14T12:54:31Z,,0,,0,pc,9
zhuge_prime_grip,2025-08-14T12:54:32Z,,0,5.333,18,pc,137
freeze_force,2025-08-14T12:54:32Z,,0,14.333,16,pc,22
swirling_tiger,2025-08-14T12:54:34Z,,0,2.667,15,pc,8
quick_thinking,2025-08-14T12:54:34Z,,0,4.0,39,pc,60
wyrm_prime_blueprint,2025-08-14T12:54:35Z,,0,12.0,11,pc,115
spring_loaded_blade,2025-08-14T12:54:36Z,13.0,7,15.333,67,pc,171
kinetic_diversion,2025-08-14T12:54:37Z,2.0,1,5.0,35,pc,15
power_throw,2025-08-14T12:54:38Z,,0,1.0,29,pc,14
malignant_force,2025-08-14T12:54:39Z,4.333,3,6.0,58,pc,338
superior_defenses,2025-08-14T12:54:39Z,,0,3.667,11,pc,7
energy_inversion,2025-08-14T12:54:40Z,,0,2.333,11,pc,11
shattering_justice,2025-08-14T12:54:41Z,,0,10.667,7,pc,17
fast_hands,2025-08-14T12:54:42Z,,0,1.333,8,pc,7
polar_magazine,2025-08-14T12:54:42Z,,0,4.667,7,pc,9
rifle_amp,2025-08-14T12:54:43Z,6.0,1,10.0,18,pc,17
spare_parts,2025-08-14T12:54:44Z,,0,2.0,11,pc,12
no_return,2025-08-14T12:54:45Z,,0,1.333,8,pc,18
vaporize,2025-08-14T12:54:45Z,,0,3.667,5,pc,9
vicious_spread,2025-08-14T12:54:46Z,1.0,1,2.0,42,pc,40
enemy_sense,2025-08-14T12:54:47Z,,0,2.333,19,pc,12
blind_rage,2025-08-14T12:54:48Z,60.0,14,10.0,88,pc,732
rifle_ammo_mutation,2025-08-14T12:54:49Z,,0,4.667,16,pc,24
imperator_vandal_barrel,2025-08-14T12:54:50Z,7.667,3,10.667,7,pc,51
orthos_prime_blade,2025-08-14T12:54:50Z,1.5,2,2.333,20,pc,218
loki_prime_systems_blueprint,2025-08-14T12:54:51Z,21.667,8,30.667,16,pc,151
naramon_lens,2025-08-14T12:54:52Z,,0,1.667,6,pc,64
coaction_drift,2025-08-14T12:54:52Z,,0,7.333,46,pc,77
shotgun_savvy,2025-08-14T12:54:53Z,,0,2.667,13,pc,11
volcanic_edge,2025-08-14T12:54:54Z,2.5,2,5.333,50,pc,149
odonata_prime_harness_blueprint,2025-08-14T12:54:55Z,8.0,2,9.667,10,pc,121
secondary_wind,2025-08-14T12:54:56Z,,0,21.667,4,pc,7
odonata_prime_systems_blueprint,2025-08-14T12:54:56Z,,0,4.667,17,pc,74
point_strike,2025-08-14T12:54:57Z,,0,1.0,17,pc,14
soaring_strike,2025-08-14T12:54:58Z,,0,30.0,2,pc,8
pummel,2025-08-14T12:54:58Z,,0,4.333,14,pc,8
velocitus_stock,2025-08-14T12:54:59Z,,0,9.667,9,pc,57
rathbone_handle,2025-08-14T12:55:00Z,,0,9.667,5,pc,48
rathbone_head,2025-08-14T12:55:01Z,5.667,4,12.667,10,pc,62
latron_wraith_barrel,2025-08-14T12:55:02Z,5.5,2,16.667,4,pc,47
heated_charge,2025-08-14T12:55:03Z,,0,1.667,17,pc,8
system_reroute,2025-08-14T12:55:04Z,39.0,6,7.667,32,pc,31
gorgon_wraith_receiver,2025-08-14T12:55:04Z,,0,4.333,9,pc,31
calculated_shot,2025-08-14T12:55:05Z,,0,,0,pc,7
vigor,2025-08-14T12:55:06Z,,0,4.667,23,pc,50
hikou_prime_pouch,2025-08-14T12:55:06Z,5.0,3,9.333,11,pc,161
reaper_prime_blueprint,2025-08-14T12:55:07Z,6.333,3,9.667,14,pc,67
arcane_thrak_helmet,2025-08-14T12:55:08Z,,0,163.0,6,pc,10
primed_point_blank,2025-08-14T12:55:08Z,53.667,3,33.333,56,pc,125
power_of_three,2025-08-14T12:55:09Z,,0,8.333,14,pc,10
rhino_prime_neuroptics_blueprint,2025-08-14T12:55:10Z,9.0,5,14.0,13,pc,264
disarming_purity,2025-08-14T12:55:11Z,,0,17.0,7,pc,8
gorgon_wraith_stock,2025-08-14T12:55:11Z,2.0,1,6.0,6,pc,29
ballistica_prime_string,2025-08-14T12:55:12Z,5.0,1,9.0,10,pc,78
crossing_snakes,2025-08-14T12:55:13Z,,0,2.0,30,pc,42
rejuvenation,2025-08-14T12:55:14Z,5.0,1,10.0,15,pc,26
dig,2025-08-14T12:55:14Z,,0,5.0,15,pc,8
shredder,2025-08-14T12:55:15Z,,0,2.333,8,pc,9
continuous_misery,2025-08-14T12:55:16Z,,0,3.0,16,pc,11
vasto_prime_set,2025-08-14T12:55:17Z,12.667,6,23.0,40,pc,233
arcane_avalon_helmet,2025-08-14T12:55:17Z,,0,383.0,4,pc,8
thermite_rounds,2025-08-14T12:55:18Z,9.333,8,15.333,44,pc,269
arcane_flux_helmet,2025-08-14T12:55:19Z,,0,223.333,8,pc,12
telos_akbolto,2025-08-14T12:55:19Z,7.5,2,62.5,2,pc,83
arcane_aura_helmet,2025-08-14T12:55:20Z,100.0,1,366.333,5,pc,10
sancti_castanas,2025-08-14T12:55:21Z,15.0,6,32.333,11,pc,83
rift_strike,2025-08-14T12:55:22Z,3.0,1,5.667,12,pc,23
vulcan_blitz,2025-08-14T12:55:23Z,2.5,2,5.0,15,pc,16
arcane_gambit_helmet,2025-08-14T12:55:24Z,70.0,2,178.0,6,pc,8
arcane_chlora_helmet,2025-08-14T12:55:24Z,80.0,5,216.0,6,pc,11
arcane_esprit_helmet,2025-08-14T12:55:25Z,,0,149.333,8,pc,7
arcane_trickery,2025-08-14T12:55:26Z,11.0,1,2.0,49,pc,38
oberon_prime_neuroptics_blueprint,2025-08-14T12:55:26Z,18.0,8,28.333,12,pc,304
volt_prime_neuroptics_blueprint,2025-08-14T12:55:27Z,12.5,2,20.0,24,pc,656
arcane_phoenix_helmet,2025-08-14T12:55:28Z,70.0,2,216.0,5,pc,7
ballistica_prime_lower_limb,2025-08-14T12:55:29Z,3.0,1,6.0,6,pc,71
volt_prime_chassis_blueprint,2025-08-14T12:55:30Z,4.0,2,5.667,50,pc,466
marquise_veridos,2025-08-14T12:55:31Z,,0,1.0,5,pc,95
arcane_reverb_helmet,2025-08-14T12:55:32Z,48.5,2,174.333,8,pc,9
explosive_legerdemain,2025-08-14T12:55:32Z,,0,10.0,13,pc,139
smite_corrupted,2025-08-14T12:55:33Z,,0,18.333,8,pc,12
arcane_hemlock_helmet,2025-08-14T12:55:34Z,70.0,1,143.333,10,pc,9
vampire_leech,2025-08-14T12:55:34Z,,0,13.0,22,pc,54
zhuge_prime_blueprint,2025-08-14T12:55:35Z,,0,5.0,10,pc,121
ninkondi_prime_chain,2025-08-14T12:55:36Z,,0,4.0,17,pc,132
zhuge_prime_receiver,2025-08-14T12:55:37Z,,0,4.333,24,pc,190
zhuge_prime_set,2025-08-14T12:55:38Z,27.0,7,38.667,47,pc,145
wukong_prime_neuroptics_blueprint,2025-08-14T12:55:38Z,6.0,10,6.667,29,pc,679
ruinous_extension,2025-08-14T12:55:39Z,10.0,1,20.333,14,pc,197
savagery,2025-08-14T12:55:40Z,,0,3.333,15,pc,9
pistol_gambit,2025-08-14T12:55:41Z,,0,1.333,10,pc,9
gleaming_blight,2025-08-14T12:55:42Z,,0,10.667,9,pc,11
ember_prime_neuroptics_blueprint,2025-08-14T12:55:43Z,12.0,7,16.333,16,pc,273
lingering_torment,2025-08-14T12:55:43Z,,0,3.667,5,pc,9
hammer_shot,2025-08-14T12:55:44Z,85.0,38,100.0,33,pc,323
primed_shotgun_ammo_mutation,2025-08-14T12:55:45Z,77.333,6,61.333,19,pc,12
arcane_velocity,2025-08-14T12:55:46Z,111.667,21,6.667,79,pc,525
nyx_prime_blueprint,2025-08-14T12:55:47Z,7.0,4,9.333,23,pc,340
dera_vandal_stock,2025-08-14T12:55:48Z,7.0,1,11.333,7,pc,21
karak_wraith_blueprint,2025-08-14T12:55:48Z,5.0,1,16.333,5,pc,19
nyx_prime_systems_blueprint,2025-08-14T12:55:49Z,10.333,4,11.333,18,pc,411
swing_line,2025-08-14T12:55:50Z,,0,11.667,27,pc,47
dual_kamas_prime_set,2025-08-14T12:55:51Z,85.333,11,108.333,21,pc,71
measured_burst,2025-08-14T12:55:51Z,,0,75.0,2,pc,5
safeguard_switch,2025-08-14T12:55:52Z,,0,12.333,16,pc,12
prisma_shade,2025-08-14T12:55:53Z,25.0,2,69.333,9,pc,14
gas_city_lobby_scene,2025-08-14T12:55:53Z,,0,14.667,4,pc,4
overextended,2025-08-14T12:55:54Z,5.0,5,9.667,61,pc,678
protect,2025-08-14T12:55:55Z,,0,4.667,11,pc,9
total_eclipse,2025-08-14T12:55:55Z,,0,10.0,17,pc,143
arcane_pulse_helmet,2025-08-14T12:55:56Z,80.0,3,294.333,4,pc,9
vigilante_pursuit,2025-08-14T12:55:57Z,1.0,1,4.0,25,pc,33
purging_slash,2025-08-14T12:55:58Z,,0,9.333,6,pc,9
arcane_mag_gauss_helmet,2025-08-14T12:55:59Z,111.0,2,699.0,2,pc,7
ancient_fusion_core,2025-08-14T12:55:59Z,134.333,3,566.667,7,pc,10
furax_wraith_right_gauntlet,2025-08-14T12:56:00Z,,0,4.0,9,pc,39
auger_strike,2025-08-14T12:56:00Z,,0,25.0,11,pc,64
nyx_prime_neuroptics_blueprint,2025-08-14T12:56:01Z,40.333,19,48.0,23,pc,419
rhino_prime_blueprint,2025-08-14T12:56:02Z,16.333,6,24.333,19,pc,267
steady_hands,2025-08-14T12:56:03Z,,0,2.0,18,pc,21
tigris_prime_receiver,2025-08-14T12:56:04Z,,0,7.667,7,pc,87
energy_conversion,2025-08-14T12:56:04Z,42.333,9,53.667,49,pc,162
arcane_resistance,2025-08-14T12:56:05Z,29.667,5,11.667,10,pc,55
lethal_torrent,2025-08-14T12:56:06Z,10.0,13,18.0,55,pc,486
war_blade,2025-08-14T12:56:07Z,,0,3.333,6,pc,60
detect_vulnerability,2025-08-14T12:56:08Z,25.0,1,55.0,9,pc,14
elemental_sandstorm,2025-08-14T12:56:08Z,,0,15.0,15,pc,20
steel_fiber,2025-08-14T12:56:09Z,,0,3.0,16,pc,10
magazine_extension,2025-08-14T12:56:10Z,,0,4.333,7,pc,5
concealed_explosives,2025-08-14T12:56:11Z,,0,2.667,14,pc,16
primed_ravage,2025-08-14T12:56:12Z,78.667,6,36.333,71,pc,148
depleted_reload,2025-08-14T12:56:12Z,,0,2.0,39,pc,30
helios_prime_carapace,2025-08-14T12:56:13Z,,0,3.667,17,pc,99
wyrm_prime_systems,2025-08-14T12:56:14Z,15.0,3,31.333,12,pc,125
trinity_prime_neuroptics_blueprint,2025-08-14T12:56:15Z,5.333,3,10.0,22,pc,193
mind_freak,2025-08-14T12:56:16Z,,0,12.333,16,pc,38
fang_prime_handle,2025-08-14T12:56:17Z,,0,1.333,19,pc,110
streamline,2025-08-14T12:56:18Z,,0,1.333,37,pc,23
insulation,2025-08-14T12:56:18Z,,0,5.333,4,pc,6
pressurized_magazine,2025-08-14T12:56:19Z,,0,6.0,7,pc,10
ambush_optics,2025-08-14T12:56:20Z,,0,15.667,11,pc,11
nyx_prime_chassis_blueprint,2025-08-14T12:56:21Z,6.667,6,10.0,28,pc,330
capacitance,2025-08-14T12:56:21Z,,0,9.667,24,pc,100
shell_compression,2025-08-14T12:56:22Z,,0,2.333,8,pc,8
loki_prime_chassis_blueprint,2025-08-14T12:56:23Z,11.667,7,20.0,12,pc,158
bore,2025-08-14T12:56:24Z,,0,9.667,13,pc,11
lightning_dash,2025-08-14T12:56:24Z,,0,4.0,24,pc,23
mag_prime_chassis_blueprint,2025-08-14T12:56:25Z,5.5,2,11.333,25,pc,224
snipetron_vandal_set,2025-08-14T12:56:26Z,15.0,1,36.0,18,pc,42
battering_maneuver,2025-08-14T12:56:27Z,,0,3.667,14,pc,8
piercing_step,2025-08-14T12:56:27Z,,0,4.0,11,pc,8
fireball_frenzy,2025-08-14T12:56:28Z,,0,11.333,16,pc,38
lasting_purity,2025-08-14T12:56:29Z,,0,14.333,8,pc,8
energy_siphon,2025-08-14T12:56:30Z,,0,8.0,40,pc,50
stalk,2025-08-14T12:56:31Z,,0,5.0,11,pc,16
magazine_warp,2025-08-14T12:56:31Z,,0,9.667,3,pc,5
infiltrate,2025-08-14T12:56:32Z,,0,10.0,26,pc,37
coiling_viper,2025-08-14T12:56:33Z,,0,1.667,31,pc,22
primed_pressure_point,2025-08-14T12:56:34Z,78.0,16,41.0,95,pc,186
cold_snap,2025-08-14T12:56:35Z,,0,3.0,26,pc,12
hells_chamber,2025-08-14T12:56:36Z,,0,1.667,55,pc,45
stockpiled_blight,2025-08-14T12:56:36Z,,0,9.0,10,pc,8
nami_skyla_prime_handle,2025-08-14T12:56:37Z,3.333,4,8.333,8,pc,118
fracturing_wind,2025-08-14T12:56:38Z,,0,1.0,20,pc,10
fulmination,2025-08-14T12:56:39Z,17.0,1,49.333,8,pc,29
ammo_drum,2025-08-14T12:56:40Z,,0,1.0,17,pc,40
sovereign_outcast,2025-08-14T12:56:40Z,,0,4.333,23,pc,79
gladiator_might,2025-08-14T12:56:41Z,,0,15.0,38,pc,231
heavy_impact,2025-08-14T12:56:42Z,,0,1.0,15,pc,11
thunderbolt,2025-08-14T12:56:43Z,,0,2.0,28,pc,9
pool_of_life,2025-08-14T12:56:43Z,,0,14.667,23,pc,16
entropy_burst,2025-08-14T12:56:44Z,,0,9.667,8,pc,9
fatal_attraction,2025-08-14T12:56:45Z,,0,3.667,7,pc,5
seismic_palm,2025-08-14T12:56:46Z,,0,2.333,18,pc,10
pressure_point,2025-08-14T12:56:47Z,,0,1.0,19,pc,19
modified_munitions,2025-08-14T12:56:47Z,2.0,1,4.667,11,pc,7
natural_talent,2025-08-14T12:56:48Z,3.0,1,8.0,63,pc,149
flechette,2025-08-14T12:56:49Z,,0,2.667,7,pc,8
shimmering_blight,2025-08-14T12:56:50Z,,0,4.333,10,pc,29
justice_blades,2025-08-14T12:56:51Z,,0,8.667,11,pc,13
buzz_kill,2025-08-14T12:56:52Z,,0,12.667,22,pc,47
pyrana_prime_blueprint,2025-08-14T12:56:53Z,13.667,5,29.333,9,pc,109
pyrana_prime_receiver,2025-08-14T12:56:53Z,3.0,1,6.333,10,pc,103
pyrana_prime_barrel,2025-08-14T12:56:54Z,,0,4.667,20,pc,67
