item_url,ts_bucket,volume,min,max,avg,median,platform
hydroid_prime_set,2025-08-13T07:00:00.000+00:00,1,95,95,95.0,95.0,pc
hydroid_prime_set,2025-08-13T08:00:00.000+00:00,2,93,93,93.0,93.0,pc
hydroid_prime_set,2025-08-13T09:00:00.000+00:00,3,100,100,100.0,100.0,pc
hydroid_prime_set,2025-08-13T10:00:00.000+00:00,3,99,100,99.5,100.0,pc
hydroid_prime_set,2025-08-13T12:00:00.000+00:00,2,95,99,97.0,97.0,pc
cleanse_corrupted,2025-08-13T12:00:00.000+00:00,1,25,25,25.0,25.0,pc
star_crimzian,2025-08-13T06:00:00.000+00:00,7,1,1,1.0,1.0,pc
star_crimzian,2025-08-13T07:00:00.000+00:00,20,1,1,1.0,1.0,pc
star_crimzian,2025-08-13T12:00:00.000+00:00,26,2,2,2.0,2.0,pc
virtuos_strike,2025-08-13T07:00:00.000+00:00,1,25,25,25.0,25.0,pc
virtuos_strike,2025-08-13T09:00:00.000+00:00,1,20,20,20.0,20.0,pc
virtuos_strike,2025-08-13T10:00:00.000+00:00,6,4,4,4.0,4.0,pc
hunter_adrenaline,2025-08-13T10:00:00.000+00:00,6,4,5,4.5,4.5,pc
hunter_adrenaline,2025-08-13T11:00:00.000+00:00,2,4,5,4.5,4.5,pc
eidolon_madurai_lens,2025-08-13T06:00:00.000+00:00,1,20,20,20.0,20.0,pc
eidolon_madurai_lens,2025-08-13T08:00:00.000+00:00,1,20,20,20.0,20.0,pc
eidolon_unairu_lens,2025-08-13T06:00:00.000+00:00,1,20,20,20.0,20.0,pc
zephyr_prime_chassis_blueprint,2025-08-13T06:00:00.000+00:00,1,6,6,6.0,6.0,pc
zephyr_prime_chassis_blueprint,2025-08-13T08:00:00.000+00:00,1,8,8,8.0,8.0,pc
zephyr_prime_chassis_blueprint,2025-08-13T09:00:00.000+00:00,4,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-13T11:00:00.000+00:00,2,7,7,7.0,7.0,pc
zephyr_prime_chassis_blueprint,2025-08-13T12:00:00.000+00:00,3,7,8,7.5,7.0,pc
redeemer_prime_blade,2025-08-13T07:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-13T10:00:00.000+00:00,1,5,5,5.0,5.0,pc
redeemer_prime_blade,2025-08-13T11:00:00.000+00:00,1,4,4,4.0,4.0,pc
redeemer_prime_blade,2025-08-13T12:00:00.000+00:00,2,4,5,4.5,4.5,pc
akjagara_prime_receiver,2025-08-13T07:00:00.000+00:00,4,8,9,8.5,8.5,pc
akjagara_prime_receiver,2025-08-13T12:00:00.000+00:00,1,8,8,8.0,8.0,pc
kitgun_riven_mod_(veiled),2025-08-13T08:00:00.000+00:00,4,1,1,1.0,1.0,pc
spectrosiphon,2025-08-13T08:00:00.000+00:00,1,15,15,15.0,15.0,pc
spectrosiphon,2025-08-13T10:00:00.000+00:00,2,12,12,12.0,12.0,pc
spectrosiphon,2025-08-13T11:00:00.000+00:00,1,10,10,10.0,10.0,pc
spectrosiphon,2025-08-13T12:00:00.000+00:00,1,11,11,11.0,11.0,pc
wolf_sledge_head,2025-08-13T11:00:00.000+00:00,1,3,3,3.0,3.0,pc
wolf_sledge_set,2025-08-13T06:00:00.000+00:00,1,30,30,30.0,30.0,pc
wolf_sledge_set,2025-08-13T09:00:00.000+00:00,1,25,25,25.0,25.0,pc
wolf_sledge_set,2025-08-13T11:00:00.000+00:00,2,25,27,26.0,26.0,pc
wolf_sledge_set,2025-08-13T12:00:00.000+00:00,1,24,24,24.0,24.0,pc
zhuge_prime_grip,2025-08-13T06:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-13T07:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_grip,2025-08-13T09:00:00.000+00:00,1,3,3,3.0,3.0,pc
zhuge_prime_grip,2025-08-13T11:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_grip,2025-08-13T12:00:00.000+00:00,1,3,3,3.0,3.0,pc
swirling_tiger,2025-08-13T06:00:00.000+00:00,1,3,3,3.0,3.0,pc
quick_thinking,2025-08-13T06:00:00.000+00:00,1,15,15,15.0,15.0,pc
quick_thinking,2025-08-13T10:00:00.000+00:00,1,4,4,4.0,4.0,pc
quick_thinking,2025-08-13T12:00:00.000+00:00,1,4,4,4.0,4.0,pc
wyrm_prime_blueprint,2025-08-13T07:00:00.000+00:00,1,10,10,10.0,10.0,pc
wyrm_prime_blueprint,2025-08-13T08:00:00.000+00:00,2,10,12,11.0,11.0,pc
wyrm_prime_blueprint,2025-08-13T12:00:00.000+00:00,1,12,12,12.0,12.0,pc
spring_loaded_blade,2025-08-13T06:00:00.000+00:00,1,17,17,17.0,17.0,pc
spring_loaded_blade,2025-08-13T07:00:00.000+00:00,1,18,18,18.0,18.0,pc
spring_loaded_blade,2025-08-13T08:00:00.000+00:00,5,17,20,18.5,18.5,pc
spring_loaded_blade,2025-08-13T11:00:00.000+00:00,3,18,19,18.5,18.0,pc
spring_loaded_blade,2025-08-13T12:00:00.000+00:00,6,18,19,18.5,18.5,pc
kinetic_diversion,2025-08-13T06:00:00.000+00:00,1,5,5,5.0,5.0,pc
malignant_force,2025-08-13T06:00:00.000+00:00,4,7,8,7.5,7.0,pc
malignant_force,2025-08-13T07:00:00.000+00:00,2,8,8,8.0,8.0,pc
malignant_force,2025-08-13T08:00:00.000+00:00,4,6,8,7.0,8.0,pc
malignant_force,2025-08-13T09:00:00.000+00:00,6,7,7,7.0,7.0,pc
malignant_force,2025-08-13T10:00:00.000+00:00,1,12,12,12.0,12.0,pc
malignant_force,2025-08-13T11:00:00.000+00:00,1,15,15,15.0,15.0,pc
malignant_force,2025-08-13T12:00:00.000+00:00,3,5,5,5.0,5.0,pc
polar_magazine,2025-08-13T09:00:00.000+00:00,1,4,4,4.0,4.0,pc
rifle_amp,2025-08-13T09:00:00.000+00:00,1,10,10,10.0,10.0,pc
spare_parts,2025-08-13T06:00:00.000+00:00,1,7,7,7.0,7.0,pc
vicious_spread,2025-08-13T09:00:00.000+00:00,1,2,2,2.0,2.0,pc
blind_rage,2025-08-13T06:00:00.000+00:00,2,85,85,85.0,85.0,pc
blind_rage,2025-08-13T07:00:00.000+00:00,2,80,80,80.0,80.0,pc
blind_rage,2025-08-13T08:00:00.000+00:00,7,14,15,14.5,14.5,pc
blind_rage,2025-08-13T09:00:00.000+00:00,6,13,15,14.0,14.0,pc
blind_rage,2025-08-13T11:00:00.000+00:00,5,12,14,13.0,13.0,pc
blind_rage,2025-08-13T12:00:00.000+00:00,2,75,85,80.0,80.0,pc
rifle_ammo_mutation,2025-08-13T08:00:00.000+00:00,1,4,4,4.0,4.0,pc
rifle_ammo_mutation,2025-08-13T10:00:00.000+00:00,1,4,4,4.0,4.0,pc
imperator_vandal_barrel,2025-08-13T08:00:00.000+00:00,2,10,10,10.0,10.0,pc
orthos_prime_blade,2025-08-13T07:00:00.000+00:00,1,4,4,4.0,4.0,pc
orthos_prime_blade,2025-08-13T09:00:00.000+00:00,2,3,3,3.0,3.0,pc
loki_prime_systems_blueprint,2025-08-13T06:00:00.000+00:00,1,30,30,30.0,30.0,pc
loki_prime_systems_blueprint,2025-08-13T08:00:00.000+00:00,1,29,29,29.0,29.0,pc
loki_prime_systems_blueprint,2025-08-13T09:00:00.000+00:00,2,30,30,30.0,30.0,pc
loki_prime_systems_blueprint,2025-08-13T11:00:00.000+00:00,1,29,29,29.0,29.0,pc
coaction_drift,2025-08-13T06:00:00.000+00:00,1,10,10,10.0,10.0,pc
coaction_drift,2025-08-13T08:00:00.000+00:00,3,9,9,9.0,9.0,pc
coaction_drift,2025-08-13T09:00:00.000+00:00,1,9,9,9.0,9.0,pc
coaction_drift,2025-08-13T11:00:00.000+00:00,1,6,6,6.0,6.0,pc
coaction_drift,2025-08-13T12:00:00.000+00:00,2,6,6,6.0,6.0,pc
volcanic_edge,2025-08-13T06:00:00.000+00:00,1,7,7,7.0,7.0,pc
volcanic_edge,2025-08-13T07:00:00.000+00:00,1,5,5,5.0,5.0,pc
volcanic_edge,2025-08-13T09:00:00.000+00:00,3,5,5,5.0,5.0,pc
volcanic_edge,2025-08-13T10:00:00.000+00:00,2,5,5,5.0,5.0,pc
volcanic_edge,2025-08-13T11:00:00.000+00:00,3,5,5,5.0,5.0,pc
volcanic_edge,2025-08-13T12:00:00.000+00:00,2,10,10,10.0,10.0,pc
odonata_prime_systems_blueprint,2025-08-13T09:00:00.000+00:00,1,5,5,5.0,5.0,pc
odonata_prime_systems_blueprint,2025-08-13T12:00:00.000+00:00,1,5,5,5.0,5.0,pc
velocitus_stock,2025-08-13T12:00:00.000+00:00,1,9,9,9.0,9.0,pc
latron_wraith_barrel,2025-08-13T11:00:00.000+00:00,1,18,18,18.0,18.0,pc
system_reroute,2025-08-13T11:00:00.000+00:00,1,8,8,8.0,8.0,pc
gorgon_wraith_receiver,2025-08-13T12:00:00.000+00:00,1,3,3,3.0,3.0,pc
vigor,2025-08-13T08:00:00.000+00:00,1,5,5,5.0,5.0,pc
hikou_prime_pouch,2025-08-13T07:00:00.000+00:00,2,10,10,10.0,10.0,pc
hikou_prime_pouch,2025-08-13T10:00:00.000+00:00,2,7,7,7.0,7.0,pc
hikou_prime_pouch,2025-08-13T11:00:00.000+00:00,2,6,6,6.0,6.0,pc
reaper_prime_blueprint,2025-08-13T09:00:00.000+00:00,1,9,9,9.0,9.0,pc
reaper_prime_blueprint,2025-08-13T11:00:00.000+00:00,1,10,10,10.0,10.0,pc
primed_point_blank,2025-08-13T07:00:00.000+00:00,3,35,35,35.0,35.0,pc
primed_point_blank,2025-08-13T08:00:00.000+00:00,1,125,125,125.0,125.0,pc
primed_point_blank,2025-08-13T09:00:00.000+00:00,1,129,129,129.0,129.0,pc
primed_point_blank,2025-08-13T10:00:00.000+00:00,1,120,120,120.0,120.0,pc
primed_point_blank,2025-08-13T11:00:00.000+00:00,1,130,130,130.0,130.0,pc
primed_point_blank,2025-08-13T12:00:00.000+00:00,2,40,43,41.5,41.5,pc
rhino_prime_neuroptics_blueprint,2025-08-13T07:00:00.000+00:00,4,14,15,14.5,14.5,pc
rhino_prime_neuroptics_blueprint,2025-08-13T08:00:00.000+00:00,1,15,15,15.0,15.0,pc
rhino_prime_neuroptics_blueprint,2025-08-13T10:00:00.000+00:00,2,14,15,14.5,14.5,pc
rhino_prime_neuroptics_blueprint,2025-08-13T11:00:00.000+00:00,2,13,15,14.0,14.0,pc
rhino_prime_neuroptics_blueprint,2025-08-13T12:00:00.000+00:00,2,13,13,13.0,13.0,pc
ballistica_prime_string,2025-08-13T06:00:00.000+00:00,1,8,8,8.0,8.0,pc
ballistica_prime_string,2025-08-13T10:00:00.000+00:00,2,9,11,10.0,10.0,pc
ballistica_prime_string,2025-08-13T11:00:00.000+00:00,1,9,9,9.0,9.0,pc
rejuvenation,2025-08-13T06:00:00.000+00:00,3,10,10,10.0,10.0,pc
rejuvenation,2025-08-13T09:00:00.000+00:00,1,10,10,10.0,10.0,pc
vasto_prime_set,2025-08-13T06:00:00.000+00:00,3,19,20,19.5,19.5,pc
vasto_prime_set,2025-08-13T07:00:00.000+00:00,1,22,22,22.0,22.0,pc
vasto_prime_set,2025-08-13T08:00:00.000+00:00,1,24,24,24.0,24.0,pc
vasto_prime_set,2025-08-13T10:00:00.000+00:00,3,20,25,22.5,20.0,pc
vasto_prime_set,2025-08-13T12:00:00.000+00:00,3,20,22,21.0,20.0,pc
thermite_rounds,2025-08-13T06:00:00.000+00:00,1,12,12,12.0,12.0,pc
thermite_rounds,2025-08-13T07:00:00.000+00:00,1,12,12,12.0,12.0,pc
thermite_rounds,2025-08-13T08:00:00.000+00:00,4,18,18,18.0,18.0,pc
thermite_rounds,2025-08-13T09:00:00.000+00:00,1,18,18,18.0,18.0,pc
thermite_rounds,2025-08-13T10:00:00.000+00:00,3,14,15,14.5,14.5,pc
thermite_rounds,2025-08-13T11:00:00.000+00:00,5,14,15,14.5,14.5,pc
thermite_rounds,2025-08-13T12:00:00.000+00:00,1,20,20,20.0,20.0,pc
telos_akbolto,2025-08-13T06:00:00.000+00:00,2,15,20,17.5,17.5,pc
telos_akbolto,2025-08-13T08:00:00.000+00:00,1,27,27,27.0,27.0,pc
telos_akbolto,2025-08-13T10:00:00.000+00:00,1,25,25,25.0,25.0,pc
sancti_castanas,2025-08-13T12:00:00.000+00:00,1,29,29,29.0,29.0,pc
arcane_trickery,2025-08-13T06:00:00.000+00:00,1,10,10,10.0,10.0,pc
oberon_prime_neuroptics_blueprint,2025-08-13T06:00:00.000+00:00,1,28,28,28.0,28.0,pc
oberon_prime_neuroptics_blueprint,2025-08-13T08:00:00.000+00:00,2,25,29,27.0,27.0,pc
oberon_prime_neuroptics_blueprint,2025-08-13T11:00:00.000+00:00,1,25,25,25.0,25.0,pc
oberon_prime_neuroptics_blueprint,2025-08-13T12:00:00.000+00:00,2,24,24,24.0,24.0,pc
volt_prime_neuroptics_blueprint,2025-08-13T06:00:00.000+00:00,1,18,18,18.0,18.0,pc
volt_prime_neuroptics_blueprint,2025-08-13T07:00:00.000+00:00,1,15,15,15.0,15.0,pc
volt_prime_neuroptics_blueprint,2025-08-13T10:00:00.000+00:00,3,15,18,16.5,16.0,pc
volt_prime_neuroptics_blueprint,2025-08-13T11:00:00.000+00:00,2,17,17,17.0,17.0,pc
volt_prime_neuroptics_blueprint,2025-08-13T12:00:00.000+00:00,4,18,20,19.0,19.0,pc
ballistica_prime_lower_limb,2025-08-13T10:00:00.000+00:00,1,5,5,5.0,5.0,pc
ballistica_prime_lower_limb,2025-08-13T11:00:00.000+00:00,1,5,5,5.0,5.0,pc
volt_prime_chassis_blueprint,2025-08-13T09:00:00.000+00:00,3,6,9,7.5,7.0,pc
volt_prime_chassis_blueprint,2025-08-13T10:00:00.000+00:00,2,6,7,6.5,6.5,pc
volt_prime_chassis_blueprint,2025-08-13T11:00:00.000+00:00,2,6,7,6.5,6.5,pc
volt_prime_chassis_blueprint,2025-08-13T12:00:00.000+00:00,2,6,6,6.0,6.0,pc
explosive_legerdemain,2025-08-13T06:00:00.000+00:00,1,10,10,10.0,10.0,pc
explosive_legerdemain,2025-08-13T07:00:00.000+00:00,1,10,10,10.0,10.0,pc
explosive_legerdemain,2025-08-13T09:00:00.000+00:00,2,9,9,9.0,9.0,pc
explosive_legerdemain,2025-08-13T10:00:00.000+00:00,3,5,5,5.0,5.0,pc
explosive_legerdemain,2025-08-13T11:00:00.000+00:00,2,9,9,9.0,9.0,pc
explosive_legerdemain,2025-08-13T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
smite_corrupted,2025-08-13T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
vampire_leech,2025-08-13T06:00:00.000+00:00,1,12,12,12.0,12.0,pc
vampire_leech,2025-08-13T07:00:00.000+00:00,1,10,10,10.0,10.0,pc
vampire_leech,2025-08-13T08:00:00.000+00:00,1,14,14,14.0,14.0,pc
vampire_leech,2025-08-13T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
zhuge_prime_blueprint,2025-08-13T07:00:00.000+00:00,1,3,3,3.0,3.0,pc
zhuge_prime_blueprint,2025-08-13T08:00:00.000+00:00,1,5,5,5.0,5.0,pc
zhuge_prime_blueprint,2025-08-13T09:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_blueprint,2025-08-13T10:00:00.000+00:00,1,5,5,5.0,5.0,pc
ninkondi_prime_chain,2025-08-13T08:00:00.000+00:00,1,4,4,4.0,4.0,pc
ninkondi_prime_chain,2025-08-13T10:00:00.000+00:00,1,3,3,3.0,3.0,pc
ninkondi_prime_chain,2025-08-13T12:00:00.000+00:00,1,3,3,3.0,3.0,pc
zhuge_prime_receiver,2025-08-13T07:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_receiver,2025-08-13T12:00:00.000+00:00,1,4,4,4.0,4.0,pc
zhuge_prime_set,2025-08-13T11:00:00.000+00:00,2,40,44,42.0,42.0,pc
wukong_prime_neuroptics_blueprint,2025-08-13T06:00:00.000+00:00,2,5,7,6.0,6.0,pc
wukong_prime_neuroptics_blueprint,2025-08-13T08:00:00.000+00:00,1,7,7,7.0,7.0,pc
wukong_prime_neuroptics_blueprint,2025-08-13T09:00:00.000+00:00,1,7,7,7.0,7.0,pc
wukong_prime_neuroptics_blueprint,2025-08-13T10:00:00.000+00:00,2,7,7,7.0,7.0,pc
wukong_prime_neuroptics_blueprint,2025-08-13T11:00:00.000+00:00,2,5,5,5.0,5.0,pc
wukong_prime_neuroptics_blueprint,2025-08-13T12:00:00.000+00:00,3,5,6,5.5,5.5,pc
ruinous_extension,2025-08-13T06:00:00.000+00:00,1,27,27,27.0,27.0,pc
ruinous_extension,2025-08-13T08:00:00.000+00:00,4,13,15,14.0,14.0,pc
ruinous_extension,2025-08-13T10:00:00.000+00:00,1,28,28,28.0,28.0,pc
ruinous_extension,2025-08-13T11:00:00.000+00:00,1,20,20,20.0,20.0,pc
ruinous_extension,2025-08-13T12:00:00.000+00:00,3,18,23,20.5,18.0,pc
pistol_gambit,2025-08-13T09:00:00.000+00:00,1,1,1,1.0,1.0,pc
gleaming_blight,2025-08-13T09:00:00.000+00:00,1,10,10,10.0,10.0,pc
ember_prime_neuroptics_blueprint,2025-08-13T06:00:00.000+00:00,3,19,20,19.5,19.5,pc
ember_prime_neuroptics_blueprint,2025-08-13T09:00:00.000+00:00,2,20,20,20.0,20.0,pc
ember_prime_neuroptics_blueprint,2025-08-13T10:00:00.000+00:00,2,15,17,16.0,16.0,pc
hammer_shot,2025-08-13T07:00:00.000+00:00,1,95,95,95.0,95.0,pc
hammer_shot,2025-08-13T08:00:00.000+00:00,2,98,100,99.0,99.0,pc
hammer_shot,2025-08-13T09:00:00.000+00:00,1,100,100,100.0,100.0,pc
hammer_shot,2025-08-13T10:00:00.000+00:00,3,110,110,110.0,110.0,pc
hammer_shot,2025-08-13T11:00:00.000+00:00,1,110,110,110.0,110.0,pc
hammer_shot,2025-08-13T12:00:00.000+00:00,2,90,100,95.0,95.0,pc
primed_shotgun_ammo_mutation,2025-08-13T06:00:00.000+00:00,1,175,175,175.0,175.0,pc
primed_shotgun_ammo_mutation,2025-08-13T11:00:00.000+00:00,1,160,160,160.0,160.0,pc
arcane_velocity,2025-08-13T06:00:00.000+00:00,4,120,130,125.0,130.0,pc
arcane_velocity,2025-08-13T07:00:00.000+00:00,7,65,130,97.5,125.0,pc
arcane_velocity,2025-08-13T08:00:00.000+00:00,1,130,130,130.0,130.0,pc
arcane_velocity,2025-08-13T09:00:00.000+00:00,2,109,129,119.0,119.0,pc
arcane_velocity,2025-08-13T10:00:00.000+00:00,1,125,125,125.0,125.0,pc
arcane_velocity,2025-08-13T11:00:00.000+00:00,4,120,129,124.5,125.0,pc
arcane_velocity,2025-08-13T12:00:00.000+00:00,11,108,149,128.5,120.0,pc
nyx_prime_blueprint,2025-08-13T07:00:00.000+00:00,2,8,10,9.0,9.0,pc
nyx_prime_blueprint,2025-08-13T08:00:00.000+00:00,3,8,10,9.0,10.0,pc
nyx_prime_blueprint,2025-08-13T09:00:00.000+00:00,2,9,9,9.0,9.0,pc
nyx_prime_blueprint,2025-08-13T10:00:00.000+00:00,1,10,10,10.0,10.0,pc
nyx_prime_blueprint,2025-08-13T11:00:00.000+00:00,1,10,10,10.0,10.0,pc
nyx_prime_blueprint,2025-08-13T12:00:00.000+00:00,3,7,10,8.5,9.0,pc
karak_wraith_blueprint,2025-08-13T08:00:00.000+00:00,1,9,9,9.0,9.0,pc
nyx_prime_systems_blueprint,2025-08-13T06:00:00.000+00:00,3,8,10,9.0,10.0,pc
nyx_prime_systems_blueprint,2025-08-13T07:00:00.000+00:00,2,8,10,9.0,9.0,pc
nyx_prime_systems_blueprint,2025-08-13T08:00:00.000+00:00,1,10,10,10.0,10.0,pc
nyx_prime_systems_blueprint,2025-08-13T09:00:00.000+00:00,1,8,8,8.0,8.0,pc
nyx_prime_systems_blueprint,2025-08-13T10:00:00.000+00:00,1,12,12,12.0,12.0,pc
nyx_prime_systems_blueprint,2025-08-13T11:00:00.000+00:00,2,12,12,12.0,12.0,pc
nyx_prime_systems_blueprint,2025-08-13T12:00:00.000+00:00,6,9,11,10.0,10.0,pc
swing_line,2025-08-13T10:00:00.000+00:00,8,15,15,15.0,15.0,pc
dual_kamas_prime_set,2025-08-13T06:00:00.000+00:00,1,110,110,110.0,110.0,pc
safeguard_switch,2025-08-13T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
overextended,2025-08-13T06:00:00.000+00:00,7,10,10,10.0,10.0,pc
overextended,2025-08-13T07:00:00.000+00:00,2,20,20,20.0,20.0,pc
overextended,2025-08-13T08:00:00.000+00:00,4,6,11,8.5,10.0,pc
overextended,2025-08-13T09:00:00.000+00:00,4,9,10,9.5,9.5,pc
overextended,2025-08-13T10:00:00.000+00:00,7,8,10,9.0,9.5,pc
overextended,2025-08-13T11:00:00.000+00:00,1,17,17,17.0,17.0,pc
overextended,2025-08-13T12:00:00.000+00:00,3,20,20,20.0,20.0,pc
protect,2025-08-13T07:00:00.000+00:00,1,5,5,5.0,5.0,pc
total_eclipse,2025-08-13T07:00:00.000+00:00,2,10,11,10.5,10.5,pc
total_eclipse,2025-08-13T08:00:00.000+00:00,1,10,10,10.0,10.0,pc
total_eclipse,2025-08-13T09:00:00.000+00:00,5,10,10,10.0,10.0,pc
total_eclipse,2025-08-13T12:00:00.000+00:00,2,9,9,9.0,9.0,pc
furax_wraith_right_gauntlet,2025-08-13T10:00:00.000+00:00,1,5,5,5.0,5.0,pc
furax_wraith_right_gauntlet,2025-08-13T12:00:00.000+00:00,1,4,4,4.0,4.0,pc
auger_strike,2025-08-13T06:00:00.000+00:00,1,15,15,15.0,15.0,pc
auger_strike,2025-08-13T07:00:00.000+00:00,1,30,30,30.0,30.0,pc
auger_strike,2025-08-13T08:00:00.000+00:00,1,15,15,15.0,15.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T06:00:00.000+00:00,2,45,45,45.0,45.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T07:00:00.000+00:00,1,49,49,49.0,49.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T08:00:00.000+00:00,4,44,50,47.0,49.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T09:00:00.000+00:00,4,40,50,45.0,50.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T10:00:00.000+00:00,2,48,48,48.0,48.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T11:00:00.000+00:00,1,49,49,49.0,49.0,pc
nyx_prime_neuroptics_blueprint,2025-08-13T12:00:00.000+00:00,4,40,45,42.5,41.0,pc
rhino_prime_blueprint,2025-08-13T06:00:00.000+00:00,2,20,25,22.5,22.5,pc
rhino_prime_blueprint,2025-08-13T07:00:00.000+00:00,1,23,23,23.0,23.0,pc
rhino_prime_blueprint,2025-08-13T08:00:00.000+00:00,3,20,25,22.5,22.5,pc
rhino_prime_blueprint,2025-08-13T09:00:00.000+00:00,1,19,19,19.0,19.0,pc
rhino_prime_blueprint,2025-08-13T10:00:00.000+00:00,3,25,27,26.0,26.0,pc
rhino_prime_blueprint,2025-08-13T11:00:00.000+00:00,1,24,24,24.0,24.0,pc
rhino_prime_blueprint,2025-08-13T12:00:00.000+00:00,1,24,24,24.0,24.0,pc
tigris_prime_receiver,2025-08-13T06:00:00.000+00:00,1,6,6,6.0,6.0,pc
tigris_prime_receiver,2025-08-13T11:00:00.000+00:00,1,9,9,9.0,9.0,pc
energy_conversion,2025-08-13T06:00:00.000+00:00,1,55,55,55.0,55.0,pc
energy_conversion,2025-08-13T08:00:00.000+00:00,1,64,64,64.0,64.0,pc
energy_conversion,2025-08-13T11:00:00.000+00:00,1,55,55,55.0,55.0,pc
energy_conversion,2025-08-13T12:00:00.000+00:00,1,64,64,64.0,64.0,pc
arcane_resistance,2025-08-13T11:00:00.000+00:00,1,100,100,100.0,100.0,pc
lethal_torrent,2025-08-13T06:00:00.000+00:00,1,27,27,27.0,27.0,pc
lethal_torrent,2025-08-13T07:00:00.000+00:00,2,19,20,19.5,19.5,pc
lethal_torrent,2025-08-13T08:00:00.000+00:00,7,18,20,19.0,20.0,pc
lethal_torrent,2025-08-13T09:00:00.000+00:00,2,18,20,19.0,19.0,pc
lethal_torrent,2025-08-13T11:00:00.000+00:00,1,29,29,29.0,29.0,pc
lethal_torrent,2025-08-13T12:00:00.000+00:00,7,17,18,17.5,18.0,pc
war_blade,2025-08-13T08:00:00.000+00:00,1,2,2,2.0,2.0,pc
war_blade,2025-08-13T11:00:00.000+00:00,1,2,2,2.0,2.0,pc
elemental_sandstorm,2025-08-13T08:00:00.000+00:00,3,13,13,13.0,13.0,pc
concealed_explosives,2025-08-13T09:00:00.000+00:00,1,3,3,3.0,3.0,pc
primed_ravage,2025-08-13T06:00:00.000+00:00,1,40,40,40.0,40.0,pc
primed_ravage,2025-08-13T07:00:00.000+00:00,1,37,37,37.0,37.0,pc
primed_ravage,2025-08-13T08:00:00.000+00:00,1,130,130,130.0,130.0,pc
primed_ravage,2025-08-13T09:00:00.000+00:00,3,110,129,119.5,120.0,pc
primed_ravage,2025-08-13T10:00:00.000+00:00,2,120,127,123.5,123.5,pc
primed_ravage,2025-08-13T12:00:00.000+00:00,1,95,95,95.0,95.0,pc
depleted_reload,2025-08-13T09:00:00.000+00:00,1,2,2,2.0,2.0,pc
helios_prime_carapace,2025-08-13T06:00:00.000+00:00,1,5,5,5.0,5.0,pc
helios_prime_carapace,2025-08-13T12:00:00.000+00:00,2,3,4,3.5,3.5,pc
wyrm_prime_systems,2025-08-13T06:00:00.000+00:00,2,30,30,30.0,30.0,pc
wyrm_prime_systems,2025-08-13T07:00:00.000+00:00,2,30,32,31.0,31.0,pc
wyrm_prime_systems,2025-08-13T08:00:00.000+00:00,1,35,35,35.0,35.0,pc
wyrm_prime_systems,2025-08-13T09:00:00.000+00:00,1,28,28,28.0,28.0,pc
wyrm_prime_systems,2025-08-13T11:00:00.000+00:00,1,35,35,35.0,35.0,pc
wyrm_prime_systems,2025-08-13T12:00:00.000+00:00,1,35,35,35.0,35.0,pc
trinity_prime_neuroptics_blueprint,2025-08-13T10:00:00.000+00:00,3,10,10,10.0,10.0,pc
trinity_prime_neuroptics_blueprint,2025-08-13T11:00:00.000+00:00,1,10,10,10.0,10.0,pc
trinity_prime_neuroptics_blueprint,2025-08-13T12:00:00.000+00:00,1,12,12,12.0,12.0,pc
fang_prime_handle,2025-08-13T09:00:00.000+00:00,3,3,5,4.0,4.0,pc
fang_prime_handle,2025-08-13T10:00:00.000+00:00,1,2,2,2.0,2.0,pc
nyx_prime_chassis_blueprint,2025-08-13T07:00:00.000+00:00,2,10,12,11.0,11.0,pc
nyx_prime_chassis_blueprint,2025-08-13T08:00:00.000+00:00,2,8,12,10.0,10.0,pc
nyx_prime_chassis_blueprint,2025-08-13T09:00:00.000+00:00,2,8,10,9.0,9.0,pc
nyx_prime_chassis_blueprint,2025-08-13T10:00:00.000+00:00,1,10,10,10.0,10.0,pc
nyx_prime_chassis_blueprint,2025-08-13T11:00:00.000+00:00,2,10,10,10.0,10.0,pc
nyx_prime_chassis_blueprint,2025-08-13T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
capacitance,2025-08-13T06:00:00.000+00:00,1,9,9,9.0,9.0,pc
capacitance,2025-08-13T10:00:00.000+00:00,2,8,9,8.5,8.5,pc
capacitance,2025-08-13T11:00:00.000+00:00,1,20,20,20.0,20.0,pc
capacitance,2025-08-13T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
